266	2227.32	360.0	9640.0
267	2170.32	340.0	10860.0
268	2252.54	280.0	13490.0
269	2168.12	350.0	10910.0
270	2210.74	310.0	9720.0
271	2304.58	280.0	10380.0
272	2292.54	340.0	11910.0
273	2157.22	340.0	9480.0
274	2312.88	280.0	12770.0
275	2327.12	340.0	12590.0
276	2275.76	170.0	11930.0
277	2380.96	320.0	14370.0
278	2250.1	210.0	9890.0
279	2325.92	200.0	9380.0
280	2279.98	340.0	12700.0
281	2312.7	340.0	14370.0
282	2230.46	250.0	9610.0
283	2385.84	360.0	9760.0
284	2291.96	370.0	8370.0
285	2282.98	390.0	9920.0
286	2414.3	230.0	12260.0
287	2400.14	340.0	9930.0
288	2224.1	390.0	9950.0
289	2257.4	350.0	10980.0
290	2324.68	260.0	9200.0
291	2478.2	380.0	11570.0
292	2323.54	310.0	14220.0
293	2454.54	360.0	11130.0
294	2323.5	290.0	9000.0
295	2337.7	240.0	10620.0
296	2416.42	370.0	11770.0
297	2293.3	350.0	8930.0
298	2430.3	370.0	10980.0
299	2387.82	270.0	11580.0
300	2347.52	210.0	11850.0
301	2412.24	380.0	12770.0
302	2400.32	280.0	13160.0
303	2389.88	360.0	9890.0
304	2420.3	410.0	11070.0
305	2409.26	360.0	13380.0
306	2360.36	330.0	12700.0
307	2452.16	400.0	13080.0
308	2470.96	320.0	11820.0
309	2480.3	280.0	11890.0
310	2466.52	340.0	10690.0
311	2530.22	460.0	11910.0
312	2447.74	270.0	17020.0
313	2462.0	300.0	12580.0
314	2438.72	370.0	11460.0
315	2409.14	350.0	10940.0
316	2473.1	350.0	11470.0
317	2435.54	440.0	12580.0
318	2480.58	420.0	11160.0
319	2456.82	360.0	11340.0
320	2504.6	360.0	11860.0
321	2374.94	350.0	11140.0
322	2428.92	400.0	10870.0
323	2586.9	400.0	10940.0
324	2392.46	410.0	9280.0
325	2532.34	150.0	11890.0
326	2524.5	410.0	10940.0
327	2629.88	370.0	11800.0
328	2476.9	300.0	10360.0
329	2564.36	420.0	14010.0
330	2562.12	400.0	12750.0
331	2594.28	430.0	9360.0
332	2580.96	280.0	10560.0
333	2498.22	230.0	11110.0
334	2617.82	480.0	8890.0
335	2530.94	230.0	11930.0
336	2546.6	450.0	12770.0
337	2607.32	440.0	14250.0
338	2618.16	370.0	12730.0
339	2615.12	460.0	12660.0
340	2586.08	460.0	8990.0
341	2599.04	440.0	12670.0
342	2706.14	480.0	12720.0
343	2634.36	340.0	13010.0
344	2605.8	420.0	9620.0
345	2638.28	460.0	11180.0
346	2762.58	480.0	13020.0
347	2590.04	380.0	10870.0
348	2546.24	320.0	11720.0
349	2586.14	360.0	11870.0
350	2562.32	440.0	10740.0
351	2738.82	230.0	11900.0
352	2740.72	440.0	11790.0
353	2780.78	370.0	14260.0
354	2633.52	420.0	11280.0
355	2669.68	470.0	11450.0
356	2732.48	390.0	11140.0
357	2831.48	480.0	11740.0
358	2685.98	450.0	14640.0
359	2593.94	420.0	9140.0
360	2667.98	470.0	9650.0
361	2681.94	350.0	9890.0
362	2695.84	460.0	11060.0
363	2712.08	260.0	9590.0
364	2692.22	450.0	10260.0
365	2742.3	410.0	11080.0
366	2753.26	490.0	10950.0
367	2683.92	440.0	11320.0
368	2766.8	500.0	11120.0
369	2787.44	400.0	11910.0
370	2784.24	450.0	9890.0
371	2845.78	460.0	13310.0
372	2903.52	480.0	12620.0
373	2847.32	480.0	11930.0
374	2806.5	390.0	12290.0
375	2864.72	390.0	12680.0
376	2767.42	450.0	11860.0
377	2754.28	520.0	13120.0
378	2767.1	480.0	12630.0
379	2797.32	390.0	11530.0
380	2844.48	490.0	17030.0
381	2838.52	500.0	10960.0
382	2954.24	500.0	10820.0
383	2939.84	330.0	10990.0
384	2867.46	490.0	9170.0
385	2963.94	530.0	12670.0
386	2800.5	270.0	11940.0
387	2953.2	500.0	12190.0
388	2997.36	580.0	14290.0
389	2998.58	160.0	11140.0
390	2922.08	460.0	10690.0
391	3021.66	420.0	14780.0
392	3040.9	430.0	10850.0
393	2988.04	510.0	12580.0
394	2847.98	490.0	11870.0
395	3082.42	200.0	11430.0
396	2939.22	550.0	12920.0
397	2877.56	320.0	9930.0
398	2960.04	410.0	9950.0
399	3068.96	390.0	12500.0
400	2961.14	390.0	12740.0
401	2966.3	420.0	14330.0
402	2902.62	350.0	10280.0
403	3042.82	390.0	11300.0
404	3083.66	540.0	12570.0
405	3046.36	550.0	12190.0
406	3201.7	500.0	11200.0
407	2894.68	560.0	12770.0
408	2992.04	500.0	11070.0
409	3130.9	520.0	11740.0
410	3019.26	560.0	11910.0
411	3029.44	430.0	11810.0
412	2994.26	560.0	11000.0
413	3165.5	490.0	11950.0
414	3169.68	420.0	13040.0
415	3023.22	500.0	12440.0
416	3049.46	350.0	15080.0
417	3220.44	540.0	13090.0
418	3091.36	610.0	14630.0
419	3307.28	540.0	14060.0
420	3197.16	510.0	10990.0
421	3205.5	510.0	12730.0
422	3187.1	550.0	10990.0
423	3168.6	540.0	11500.0
424	3199.22	530.0	13770.0
425	3159.52	400.0	12650.0
426	3249.28	570.0	12230.0
427	3126.48	140.0	10860.0
428	3186.28	560.0	12210.0
429	3234.08	570.0	12350.0
430	3246.1	550.0	12750.0
431	3268.82	200.0	13380.0
432	3258.66	550.0	12500.0
433	3152.74	350.0	12670.0
434	3283.04	520.0	11650.0
435	3196.08	640.0	11830.0
436	3268.26	480.0	12350.0
437	3284.08	480.0	13000.0
438	3345.56	580.0	11120.0
439	3200.28	450.0	11700.0
440	3250.82	410.0	12590.0
441	3298.74	320.0	13660.0
442	3277.28	600.0	10280.0
443	3285.1	510.0	11790.0
444	3374.52	530.0	14320.0
445	3203.92	530.0	11280.0
446	3252.88	390.0	12580.0
447	3347.46	580.0	11040.0
448	3425.54	510.0	14170.0
449	3337.64	310.0	10940.0
450	3336.12	620.0	11870.0
451	3438.26	590.0	12260.0
452	3291.88	520.0	10730.0
453	3331.6	410.0	10920.0
454	3473.18	280.0	13880.0
455	3226.96	250.0	12410.0
456	3492.2	480.0	12600.0
457	3392.42	610.0	12540.0
458	3392.38	240.0	15040.0
459	3404.46	540.0	12550.0
460	3404.02	580.0	11960.0
461	3408.82	500.0	12460.0
462	3340.66	460.0	12700.0
463	3456.88	560.0	11980.0
464	3372.52	160.0	12650.0
465	3327.38	650.0	12830.0
466	3443.54	510.0	12470.0
467	3335.68	180.0	10940.0
468	3374.32	390.0	12540.0
469	3455.9	390.0	14270.0
470	3425.2	420.0	15290.0
471	3388.88	660.0	13030.0
472	3464.66	560.0	15360.0
473	3395.64	720.0	12740.0
474	3406.36	560.0	14310.0
475	3525.18	250.0	11240.0
476	3544.18	600.0	13140.0
477	3486.44	580.0	12460.0
478	3469.56	300.0	15490.0
479	3513.12	570.0	11850.0
480	3359.0	600.0	11620.0
481	3574.7	340.0	13060.0
482	3569.98	660.0	14320.0
483	3400.56	410.0	10980.0
484	3446.6	680.0	13040.0
485	3387.54	400.0	12560.0
486	3468.96	500.0	10870.0
487	3543.96	260.0	12990.0
488	3556.58	650.0	12680.0
489	3453.62	670.0	12580.0
490	3595.98	580.0	14370.0
491	3563.92	410.0	12770.0
492	3606.42	500.0	13030.0
493	3568.14	260.0	14380.0
494	3627.46	540.0	13090.0
495	3612.86	570.0	14290.0
496	3474.46	600.0	12190.0
497	3568.0	680.0	14320.0
498	3485.92	430.0	10160.0
499	3574.38	630.0	11140.0
500	3643.76	630.0	12550.0
501	3632.74	510.0	12390.0
502	3559.94	510.0	11390.0
503	3685.42	510.0	12770.0
504	3706.8	70.0	13760.0
505	3584.86	640.0	12640.0
506	3586.92	580.0	11730.0
507	3643.8	690.0	14150.0
508	3741.34	600.0	11880.0
509	3729.46	470.0	12380.0
510	3678.22	680.0	11040.0
511	3573.5	610.0	10790.0
512	3717.92	560.0	11180.0
513	3727.6	260.0	13150.0
514	3704.36	660.0	12650.0
515	3743.92	520.0	13470.0
516	3594.76	660.0	14050.0
517	3764.52	510.0	13870.0
518	3702.78	650.0	14630.0
519	3637.14	620.0	12510.0
520	3722.08	430.0	14330.0
521	3864.56	680.0	12640.0
522	3849.04	690.0	11790.0
523	3885.54	550.0	13320.0
524	3810.9	670.0	12630.0
525	3864.4	580.0	13060.0
526	3956.48	740.0	12730.0
527	3877.58	640.0	11180.0
528	3854.08	690.0	14310.0
529	3878.04	750.0	12740.0
530	3831.4	160.0	12670.0
531	3881.12	630.0	10970.0
532	3964.84	460.0	13740.0
533	3920.36	740.0	12660.0
534	3889.42	600.0	11830.0
535	4012.7	580.0	11990.0
536	3805.26	230.0	11820.0
537	3980.06	690.0	10970.0
538	3978.72	300.0	13050.0
539	4043.48	580.0	14550.0
540	3981.34	590.0	12640.0
541	3932.4	710.0	14270.0
542	3864.86	570.0	11840.0
543	4031.2	590.0	12630.0
544	4124.2	730.0	12620.0
545	3985.9	580.0	14200.0
546	3944.7	740.0	11970.0
547	4089.02	620.0	14920.0
548	4056.72	780.0	14340.0
549	3954.22	540.0	12700.0
550	4053.52	530.0	14260.0
551	4035.82	700.0	16260.0
552	4062.54	640.0	11850.0
553	3870.54	610.0	12910.0
554	4092.56	650.0	12880.0
555	4011.52	750.0	13450.0
556	4025.48	760.0	12750.0
557	4078.96	570.0	12710.0
558	4081.54	760.0	13940.0
559	4177.24	580.0	13080.0
560	4030.38	420.0	12600.0
561	4100.82	670.0	12700.0
562	4108.6	510.0	12640.0
563	3894.68	640.0	11940.0
564	4059.04	150.0	13440.0
565	3990.5	640.0	14690.0
566	4173.98	650.0	13910.0
567	4153.4	770.0	13560.0
568	4129.34	700.0	13340.0
569	4249.92	380.0	14120.0
570	4135.56	740.0	12720.0
571	4104.28	240.0	13060.0
572	4242.62	760.0	13060.0
573	4177.88	150.0	14350.0
574	4106.44	750.0	14210.0
575	4130.7	420.0	14780.0
576	4262.24	660.0	12420.0
577	4269.6	640.0	12750.0
578	4162.88	780.0	12460.0
579	4168.98	660.0	12390.0
580	4216.86	740.0	11910.0
581	4088.9	560.0	10990.0
582	4133.48	700.0	11640.0
583	4275.22	580.0	12280.0
584	4234.5	320.0	14180.0
585	4401.58	770.0	14340.0
586	4345.74	790.0	12770.0
587	4295.06	790.0	14260.0
588	4251.36	680.0	12780.0
589	4155.1	250.0	12410.0
590	4124.3	680.0	13440.0
591	4370.98	450.0	12630.0
592	4137.64	600.0	12420.0
593	4181.42	670.0	11890.0
594	4241.92	460.0	12710.0
595	4228.3	770.0	11140.0
596	4386.12	840.0	14300.0
597	4329.72	490.0	12630.0
598	4225.62	680.0	11800.0
599	4293.26	810.0	11930.0
600	4317.24	800.0	12550.0
601	4358.8	490.0	14270.0
602	4246.7	920.0	13000.0
603	4301.72	710.0	11880.0
604	4453.94	810.0	15510.0
605	4406.14	570.0	12440.0
606	4375.08	850.0	13940.0
607	4475.24	590.0	15040.0
608	4414.52	820.0	11980.0
609	4412.02	790.0	12030.0
610	4179.82	610.0	14110.0
611	4508.92	740.0	14660.0
612	4419.24	730.0	14220.0
613	4511.92	580.0	14340.0
614	4584.0	560.0	14290.0
615	4524.64	540.0	14660.0
616	4577.56	810.0	14260.0
617	4617.5	610.0	14900.0
618	4427.04	860.0	11440.0
619	4537.7	140.0	11770.0
620	4461.02	700.0	12700.0
621	4459.4	600.0	11020.0
622	4565.12	790.0	14190.0
623	4692.34	780.0	14340.0
624	4646.78	350.0	13440.0
625	4519.16	800.0	13050.0
626	4627.84	770.0	12980.0
627	4499.94	360.0	12960.0
628	4655.76	150.0	12680.0
629	4644.92	700.0	14120.0
630	4552.58	950.0	13420.0
631	4640.0	700.0	12750.0
632	4551.02	700.0	12640.0
633	4515.14	500.0	14180.0
634	4622.52	850.0	12660.0
635	4714.4	720.0	12590.0
636	4658.12	810.0	11850.0
637	4663.14	970.0	13010.0
638	4588.56	850.0	12360.0
639	4668.18	870.0	12980.0
640	4686.34	370.0	12630.0
641	4658.14	630.0	12400.0
642	4793.64	970.0	14380.0
643	4746.18	1010.0	14190.0
644	4780.52	930.0	14340.0
645	4881.86	1000.0	15040.0
646	4857.88	360.0	12920.0
647	4742.44	950.0	12370.0
648	4761.32	650.0	12720.0
649	4673.2	960.0	14190.0
650	4800.74	440.0	13060.0
651	4786.76	660.0	13890.0
652	4768.08	890.0	13990.0
653	4901.18	940.0	11780.0
654	4859.3	210.0	14350.0
655	4793.12	740.0	13440.0
656	4839.26	720.0	16740.0
657	4893.3	390.0	14060.0
658	4999.42	680.0	13010.0
659	4918.88	830.0	14200.0
660	5081.22	390.0	13050.0
661	5080.82	980.0	11920.0
662	4912.28	590.0	14340.0
663	5039.96	930.0	14350.0
664	4852.38	870.0	13830.0
665	4978.72	970.0	14620.0
666	4908.74	1030.0	15650.0
667	5054.34	760.0	14100.0
668	5170.4	510.0	12730.0
669	5012.72	1010.0	13530.0
670	5010.46	500.0	12740.0
671	4909.04	920.0	12360.0
672	5019.9	760.0	14370.0
673	5149.12	900.0	14210.0
674	5025.38	980.0	12770.0
675	5080.4	920.0	13440.0
676	5093.66	470.0	13760.0
677	5109.84	850.0	13360.0
678	4973.32	1090.0	12540.0
679	5353.56	440.0	13490.0
680	5089.62	990.0	12770.0
681	5042.16	960.0	14270.0
682	5169.86	680.0	12740.0
683	5309.68	1030.0	14030.0
684	5194.84	810.0	13060.0
685	5271.9	1050.0	14260.0
686	5426.3	770.0	14290.0
687	5106.66	520.0	14340.0
688	5267.52	1090.0	13030.0
689	5296.08	1090.0	14610.0
690	5187.4	950.0	12720.0
691	5314.38	930.0	14320.0
692	5358.1	990.0	14860.0
693	5343.84	1120.0	14350.0
694	5246.3	910.0	11950.0
695	5449.04	1110.0	14290.0
696	5197.48	600.0	14250.0
697	5393.44	480.0	12670.0
698	5280.12	820.0	12730.0
699	5324.9	830.0	14290.0
700	5330.54	960.0	11730.0
701	5388.94	850.0	13340.0
702	5372.82	580.0	14200.0
703	5407.06	440.0	13160.0
704	5317.38	770.0	14330.0
705	5593.94	720.0	12880.0
706	5361.68	1100.0	12720.0
707	5313.5	960.0	11660.0
708	5424.4	1120.0	12730.0
709	5270.88	1110.0	13970.0
710	5364.82	1110.0	12950.0
711	5269.2	1050.0	15640.0
712	5200.54	390.0	12500.0
713	5400.94	1080.0	13450.0
714	5479.02	580.0	15050.0
715	5426.28	990.0	14330.0
716	5476.16	1180.0	13250.0
717	5490.76	1020.0	13090.0
718	5461.28	1080.0	12950.0
719	5586.5	1050.0	14820.0
720	5474.66	1220.0	13110.0
721	5521.28	820.0	14660.0
722	5561.72	1370.0	14030.0
723	5563.94	390.0	14710.0
724	5540.82	1140.0	14380.0
725	5489.78	1160.0	12700.0
726	5527.44	800.0	12880.0
727	5633.16	380.0	13720.0
728	5511.9	1260.0	13950.0
729	5505.68	1080.0	11830.0
730	5540.42	310.0	14690.0
731	5537.2	1260.0	15430.0
732	5626.52	1400.0	13850.0
733	5496.02	1100.0	14310.0
734	5525.92	1260.0	12670.0
735	5676.58	1210.0	12660.0
736	5583.3	770.0	14280.0
737	5548.78	620.0	17330.0
738	5624.6	1100.0	15000.0
739	5587.74	810.0	12770.0
740	5658.06	1180.0	15740.0
741	5694.8	1470.0	14140.0
742	5723.86	1170.0	13080.0
743	5621.76	1130.0	12750.0
744	5558.02	1390.0	12580.0
745	5562.22	1290.0	14650.0
746	5772.3	1340.0	15370.0
747	5599.12	1100.0	16140.0
748	5534.08	1210.0	12740.0
749	5610.9	650.0	14370.0
750	5645.58	1300.0	12610.0
751	5516.98	770.0	14370.0
752	5786.46	1430.0	13030.0
753	5843.24	1700.0	12720.0
754	5852.3	200.0	14120.0
755	5602.96	1200.0	13090.0
756	5664.12	240.0	13230.0
757	5730.44	1440.0	13070.0
758	5867.22	1290.0	14270.0
759	5766.96	1260.0	14610.0
760	5640.02	630.0	14320.0
761	5819.18	1160.0	14260.0
762	5689.92	1080.0	17180.0
763	5793.58	150.0	14190.0
764	5816.32	1600.0	13000.0
765	5710.56	1160.0	13220.0
766	5721.32	1020.0	12780.0
767	5895.62	1020.0	14350.0
768	5837.7	1350.0	13260.0
769	5789.34	1020.0	15430.0
770	5882.88	1570.0	13430.0
771	5736.4	1180.0	12990.0
772	5918.4	1170.0	14750.0
773	5820.82	1170.0	11960.0
774	5871.14	1230.0	14320.0
775	5863.42	1320.0	14280.0
776	5776.5	1090.0	12520.0
777	5998.48	1180.0	14940.0
778	5755.42	1500.0	14160.0
779	5824.62	1480.0	13600.0
780	5675.88	1370.0	14340.0
781	5762.96	1550.0	13060.0
782	5806.44	580.0	14120.0
783	5672.02	1250.0	13820.0
784	5847.4	1380.0	14790.0
785	5974.12	1380.0	13310.0
786	5885.38	30.0	14630.0
787	5743.08	950.0	13060.0
788	5772.08	840.0	13930.0
789	5838.7	1250.0	12670.0
790	5752.98	1310.0	14370.0
791	5698.14	600.0	14860.0
792	5819.44	1360.0	12730.0
793	5875.16	1220.0	14380.0
794	5993.9	400.0	13910.0
795	5998.98	520.0	14360.0
796	5921.86	1500.0	14200.0
797	5784.94	1310.0	15040.0
798	5940.76	990.0	13440.0
799	5822.56	1500.0	12660.0
800	5840.52	190.0	13060.0
801	5889.6	1620.0	14390.0
802	5877.04	1420.0	14380.0
803	5885.78	1680.0	15070.0
804	5975.38	1330.0	12790.0
805	5980.2	1530.0	14620.0
806	5840.24	1620.0	12610.0
807	5866.0	1420.0	14340.0
808	5845.96	220.0	15320.0
809	5793.22	410.0	13070.0
810	5970.0	1140.0	14340.0
811	6012.74	1150.0	12710.0
812	5975.38	1020.0	12670.0
813	5905.48	1460.0	14360.0
814	5965.42	1320.0	14330.0
815	5822.66	390.0	13270.0
816	5982.48	1430.0	12660.0
817	5993.18	1480.0	13000.0
818	6018.42	1510.0	14330.0
819	5929.08	1120.0	14280.0
820	5886.16	1510.0	12660.0
821	5893.88	120.0	13080.0
822	5960.78	1070.0	13970.0
823	5814.78	1130.0	12330.0
824	5998.4	1790.0	14150.0
825	5928.64	1170.0	13960.0
826	6000.58	1180.0	14370.0
827	6052.62	1360.0	16290.0
828	6116.82	1620.0	12700.0
829	5951.76	330.0	14180.0
830	5987.46	1670.0	13040.0
831	5973.94	1290.0	14130.0
832	6127.68	1440.0	14310.0
833	5826.26	1360.0	13350.0
834	5968.0	1320.0	14340.0
835	5986.32	220.0	13450.0
836	5934.08	470.0	14180.0
837	6121.04	1090.0	13930.0
838	6118.7	540.0	16940.0
839	6086.02	1210.0	13440.0
840	6183.36	1790.0	14260.0
841	6044.5	1370.0	14090.0
842	6026.5	1730.0	14210.0
843	5909.58	1330.0	14380.0
844	6005.12	1280.0	16000.0
845	6098.88	1200.0	15070.0
846	6142.16	1610.0	12700.0
847	5970.76	1750.0	14350.0
848	6238.12	120.0	14350.0
849	6318.68	1480.0	14340.0
850	6074.2	1470.0	14340.0
851	6045.92	1450.0	14330.0
852	6105.8	360.0	14040.0
853	5979.06	1550.0	14220.0
854	6112.9	1070.0	12880.0
855	6136.42	490.0	14370.0
856	6110.84	1120.0	14290.0
857	6081.68	1290.0	14580.0
858	6183.78	1550.0	12670.0
859	6083.88	1480.0	16490.0
860	6060.6	1320.0	14090.0
861	6105.0	280.0	12990.0
862	5943.84	1040.0	14330.0
863	6095.7	1690.0	14120.0
864	6207.54	1950.0	14230.0
865	6106.56	1400.0	14720.0
